MINT,MINT_PRICE
Dvp33B66qmxyvvP8mBcUVpr3AL2UeytX2j44VE4r63Mt,1.00847032
AWwkjxDKWFCHMv9sCoi6rbGK41kT2Ph8JT2ADt6rCCh9,0.01847032
GCYnANv956pyanwVW6Krj94YU7rTKqZYVmaHFQx8zMko,0.00847032
GCYnANv956pyanwVW6Krj94YU7rTKqZYVmaHFQx8zMko,100
AwXfpzhH5UBFgC44CJKXjcB2fN9RcoiccCVSS9rHWByM,0.01347032
5PiSSg6P4NRUJDBnaS9YKRskMgnUxGki9snXGg8FVH4C,869
C8JKpGynWrzxxD7giNkSV7gArt6bouLs6WxrDJzKNr61,0.55847032
5PiSSg6P4NRUJDBnaS9YKRskMgnUxGki9snXGg8FVH4C,0.00847032
AL9iGp9foVUJLDF4GLuHR778uy66wH34SqTgm6HtcEd8,0.11097032
6ANYHt8mS1uyFVy7Kn9z8bJwt46ggiK4mytVEx6pyzab,0.03297032
7DfrrM728xKkCKzpg58jhe6GVknDgFEJy8TNH6DAsGS1,0.09927032
Ck4goiXiRACqqdtLkfePwBSFvTgCZ7KdRt1MaKSbsYis,0.05847032
8PjbdFjyGkPHqVVrMQXihsT6DTYKmGLUMuvkF2p6PYu6,0.01347032
EtBthCSkWJBPMX2ZxDs7QZWej2eJmEkXtXoNrUdcVR7R,1.00847032
BGsyxF3ursPV6zCamQfqesmJH4kb8RahUKaUt5jjBj2u,0.00847032
Aamega9j4v4mtkpDrMQ45mrz57wC78FokBuWqm9Wtg3D,2.50847032
3FB5co24T4gcFwqNteYL7Va69nMYjNTArDd6jbNdNNcn,0.06222032
G5h6zrp8KXzgQPCE66o4dHS3B4pJiwZ3A7DaNN9NrdFS,1.75847032
GBUtrr1iBZxhnaFow1NTXAStHefiF4MdVLjb1C7kugwx,0.42847032
Bi6uS4dfAbVTkFjbxuywAng64yGD1hALNwGXGmVLHrCn,0.06222032
FPuWLBndEtAiy32dfUhf6Pjdrux7LYzpSB7CyJVMtnKa,2.00847032
2JmNCyRAoZpYbdgjscPd1LZTmeAkZjCg6M1jhArigaA1,0.01847032
8LoYKK72MYQhgBxxAxP1MWUCZS5uTjDzjGXUG6gsijQc,1.10847032
3mPWVHf9PsEYesYNML9ZRbnscodXm73FwvcLFzH8dP3p,0.01347032
Dh9r9TQ4nENek7aYzj9HG3z6bSWx54ycctSJvbBWHUbG,2.50847032
EkvnTEzHbGrhpGcuvjc7aK3qPc9YDKQDW8Xor83GidDT,0.20847032
5nKRv8NE6E8nwiCguSKCkZwtepYM4SMmybbVsQcLSBLN,0.01347032
5kaS38mWpypDpUh1qaY4GVXW1uqiASfpJGus4gSiT3p5,0.11097032
FoV7Y422WbE1bS26JR4JV34yRNnb93M5wYteRe7X22Mt,1.00847032
6H6xaScDRVFgGZ8vKxMCe9UgmWhnrpf2U2XxEYRQMvKg,0.49847032
FAkF9dMvmjpxy29xZEP9FKzs4YhYvSjgZSNyxJG6pREN,0.00847032
45VSZkYHFzHZZftiHsDgStU5gPAxjkDfYBqnfepLkd1A,0.01347032
qtNyb3EuK22s8oSJ6jFaVj6AygHMQy5WcLfhdjvF5if,0.00847032
8guu5w6V4ZBGvVsmdhemBwmPWD5NoMR1c5EWUMRLhCLm,0.00847032
9sDHnXFf6kexbYTBH5wBVxPuavU4VBsmob5Ngbuw8UUN,0.09147032
DoHszrgzsgu7iygo7bkWLHo59HJFi6rsPGhBy7QNHace,0.08854532
9KKugPyuChR3xzN7ivX3Vv8GfnUNMitvJ3cCx9jYf93a,0.25847032
AgaMJGPQTJCWYcJTNtaruYfgzMaiQsbZjDLyxXxtS4rs,0.30847032
8wDkWJDFcF6CsfAHVDTEZDurM4JooiHwKGV65TLqU4wt,1.25847032
