MINT,MINT_PRICE
42py2fgh9FuW2BDhUxqaPohHRTijjBL8ech7WVzYPY5m,0.10847032
J1fK9Zmp7E8VHNdufghr6vSUvQ6KpaMeeeiiLPDddohY,0.30847032
EM8GXjxWFaXprknkQ9xhbmbXaKedRcY6WgmmK6feaXYg,1.00847032
Ffbjz5QtA9Cp41jzhHEUTLDymb32PEPMN3x5JkcnWc7o,0.50847032
9dMZRKR6AKQnhaQpwtPt1wVAzfcWrSfbV9GLmNLbbRHq,1.00847032
6scpVse9xJPcZWN5x8zb46k62WaBYVJQNogs6AEho2jK,0.60847032
5tF1rofg1LaLu4dCAfMj73KNgB1RDazKqdqZYhFAjPFH,0.01347032
BVy3aXZzp89p7GHoPRqZggWf9U4FwtpwvwLJNtwBTCN9,0.02809532
6DfmBFgNcNQ28GRTsQqLzZGETANSaiPkuCNhb29VCgos,1.00847032
9wocuwWz55KQ35bVJAkCoxpCHfhwwTcGZq3tbPf6DpP5,0.04177032
41LfdMp8mrMp8smJ21gjkpGr3jqCZURL2Hr8sU1HhatA,0.07847032
BR1vGcLSVJzjcBvyBMVGgFQegAsEUsBNejdPxfJSzzTm,0.04347032
7FSWnngCqrkFHxR1pD3T8YWy6RRPm86KR7jwJm6cbrby,0.10847032
3WEWzQcR9C1T966CbD8vJUzTBZ87YDiUmDrFg1FmLiNW,1.00847032
8LQKCvEL2FRnHh3AnrqQdFFWUQgCwi21LWT1NfyWgjsj,0.03347032
DMtEje9mh8tSYyhpWEYnuWrg9HPJGDfT5GepG2hjqsbY,0.60847032
7hSTrTALvuVeYVL2i7157ERhYULusNShox8aobMWXvmv,0.06222032
AF3dwuXY5LgQevzXhCgmvuiDFev47LNpaWi2vevkKw5N,0.20847032
HiAm9MGimS7kXp4MZx6JkEPMRSk5QLErghRcwmF5f28J,0.03297032
HWQMCseiF3VusaHDUgQK6w5rG5Eo7pKpZAFHGBr1N77v,1.00847032
97yqmipkrSNqsuw8XJ1HKaLSyVbvagUK9vtj8n8BYeL9,0.20847032
7Mb3SbD4AGnNa1aNHkEP6wn7XLk4e3kBJHLgdDxbKAc8,1.62847032
AVek9VRDrtAu8QGox3VdSWVP8HynhHL4ZUrDRUniHMzG,0.50847032
CHeNSgytENtFgSfouH5gUCqKyzAAh7JfR8BvuXHe2Fp2,0.77847032
DZ7kJiVpFJHQCo6fiEChJNQBCHdbWzwFrGk21YTqRX7V,0.50847032
7ZGq1NPmcrn4JfnvREQY6vtKGiHRKcpVjznnAXbB6Hv5,0.50847032
91Tiu4peKNkVuDLkYr4RCG9jsJm3JATVZq1Nzj1mCSZH,0.01444532
9mhduHTqJTGLjfxawNEVXHLctjfMH9cJXLf2XYEtgGyA,0.69847032
5stXn7gcv6BmH1ZtYR85nVLhKdZQrbQfgeJnXyEK7RXF,0.78647032
942QsTK5brMQABKpnhanRRTBwYMt6iC6xVHCSPbZHLV4,0.09147032
4mPm8mZ18XLjAqQueDk9MQQ579bDfMa7RvUrCL7efCgr,0.06222032
7ZniMk2KAzqBZzFDUQdpfsEpj5QoTQk6cFeafY4PwYSC,0.30847032
2s9CdkBwQU2ZvaPqFnE2WZwa6hV4nNadu8iPTNEasTsw,0.01347032
ATc1uzKSCvqAU42Ycq2WYpn4ywDXes2Gzy5cAFyZ7UL,1
CDfd39dkW5LkEmwyocixWTJHRhK6QGDpUQdzN43TXxHS,0.00847032
4kvMjMyane7AKaGkMLyYVx86J4wtiW9YDkYtuqAJ2Fqi,0.01847032
JD7MtQHvZKYNYUWiBvoBJBGQbrpTR5NPuw9kyhDeCwQY,0.10847032
4CrQnqAiucXxzQxUTqGdi9jrY1bWjZ9wZFp3N27TdQ73,1.00847032
3qMqbyC3xmecLVJjXTbfNqtPtxpm53osXQjkJMGfzLPh,0.50847032
eGwB3qppWLYpW7E3tgiZedrqBFFFZmgzZwygXZHpUjv,0.50847032
TEH9kH7h1DESGoMvMctaHEszu4xetKSu45s5NAHFPA3,0.40847032
CuwmpFcYJ9vUd5JjivkEteNRTVhuw7p8svZboLx4uq1g,0.11537032
BNTcnViRwjbL9wmrPaHQBy6e4Xm1kWEpKksFehbfQiRW,0.80847032
5khsJZYteZxxvKuSvgDNT7wrgHPLREqoj3YDJBiuCXdx,0.69847032
FsiyRCucreDap9ggp5eqxPPwwdQ1jZmvwPiVSMRiGXwr,0.35847032
